date,hour,station,line,pax_TOTAL
2024-03-24,21,Aguero,D,95
2024-03-24,21,Alberti,A,63
2024-03-24,21,Angel Gallardo,B,177
2024-03-24,21,Avenida La Plata,E,32
2024-03-24,21,Avenida de Mayo,C,64
2024-03-24,21,Boedo,E,72
2024-03-24,21,Bolivar,E,83
2024-03-24,21,Bulnes,D,261
2024-03-24,21,Callao,D,126
2024-03-24,21,Callao.B,B,296
2024-03-24,21,Carabobo,A,69
2024-03-24,21,Carlos Gardel,B,455
2024-03-24,21,Carlos Pellegrini,B,354
2024-03-24,21,Caseros,H,60
2024-03-24,21,Castro Barros,A,101
2024-03-24,21,Catalinas,E,21
2024-03-24,21,Catedral,D,89
2024-03-24,21,Congreso,A,256
2024-03-24,21,Congreso de Tucuman,D,168
2024-03-24,21,Constitucion,C,403
2024-03-24,21,Cordoba,H,87
2024-03-24,21,Correo Central,E,143
2024-03-24,21,Corrientes,H,43
2024-03-24,21,Diagonal Norte,C,66
2024-03-24,21,Dorrego,B,175
2024-03-24,21,Echeverria,B,58
2024-03-24,21,Emilio Mitre,E,49
2024-03-24,21,Entre Rios,E,85
2024-03-24,21,Facultad de Derecho,H,62
2024-03-24,21,Federico Lacroze,B,204
2024-03-24,21,Flores,A,90
2024-03-24,21,Florida,B,117
2024-03-24,21,General Belgrano,E,53
2024-03-24,21,General San Martin,C,45
2024-03-24,21,Hospitales,H,61
2024-03-24,21,Humberto I,H,61
2024-03-24,21,Inclan,H,57
2024-03-24,21,Independencia,C,127
2024-03-24,21,Independencia.H,E,73
2024-03-24,21,Jose Hernandez,D,86
2024-03-24,21,Jose Maria Moreno,E,37
2024-03-24,21,Jujuy,E,44
2024-03-24,21,Juramento,D,291
2024-03-24,21,Las Heras,H,131
2024-03-24,21,Lavalle,C,68
2024-03-24,21,Leandro N. Alem,B,174
2024-03-24,21,Lima,A,129
2024-03-24,21,Loria,A,114
2024-03-24,21,Los Incas,B,71
2024-03-24,21,Malabia,B,185
2024-03-24,21,Mariano Moreno,C,25
2024-03-24,21,Medalla Milagrosa,E,25
2024-03-24,21,Medrano,B,163
2024-03-24,21,Ministro Carranza,D,99
2024-03-24,21,Olleros,D,108
2024-03-24,21,Once,H,165
2024-03-24,21,Palermo,D,373
2024-03-24,21,Pasco,A,34
2024-03-24,21,Pasteur,B,63
2024-03-24,21,Patricios,H,64
2024-03-24,21,Peru,A,90
2024-03-24,21,Pichincha,E,40
2024-03-24,21,Piedras,A,60
2024-03-24,21,Plaza Italia,D,149
2024-03-24,21,Plaza Miserere,A,122
2024-03-24,21,Plaza de Mayo,A,80
2024-03-24,21,Primera Junta,A,116
2024-03-24,21,Puan,A,53
2024-03-24,21,Pueyrredon,B,67
2024-03-24,21,Pueyrredon.D,D,65
2024-03-24,21,Pza. de los Virreyes,E,50
2024-03-24,21,Retiro,C,439
2024-03-24,21,Retiro E,E,72
2024-03-24,21,Rio de Janeiro,A,133
2024-03-24,21,Rosas,B,232
2024-03-24,21,Saenz Pena ,A,126
2024-03-24,21,San Jose,E,23
2024-03-24,21,San Juan,C,42
2024-03-24,21,San Pedrito,A,111
2024-03-24,21,Santa Fe,H,165
2024-03-24,21,Scalabrini Ortiz,D,90
2024-03-24,21,Tribunales,D,45
2024-03-24,21,Tronador,B,40
2024-03-24,21,Urquiza,E,42
2024-03-24,21,Uruguay,B,176
2024-03-24,21,Varela,E,20
2024-03-24,21,Venezuela,H,83
2024-03-24,22,9 de julio,D,10
2024-03-24,22,Acoyte,A,38
2024-03-24,22,Aguero,D,23
2024-03-24,22,Alberti,A,29
2024-03-24,22,Angel Gallardo,B,36
2024-03-24,22,Avenida La Plata,E,7
2024-03-24,22,Avenida de Mayo,C,14
2024-03-24,22,Boedo,E,8
2024-03-24,22,Bolivar,E,25
2024-03-24,22,Bulnes,D,128
2024-03-24,22,Callao,D,27
2024-03-24,22,Callao.B,B,108
2024-03-24,22,Carabobo,A,6
2024-03-24,22,Carlos Gardel,B,293
2024-03-24,22,Carlos Pellegrini,B,144
2024-03-24,22,Caseros,H,26
2024-03-24,22,Castro Barros,A,28
2024-03-24,22,Catalinas,E,10
2024-03-24,22,Catedral,D,39
2024-03-24,22,Congreso,A,109
2024-03-24,22,Congreso de Tucuman,D,5
2024-03-24,22,Constitucion,C,109
2024-03-24,22,Cordoba,H,24
2024-03-24,22,Correo Central,E,32
2024-03-24,22,Corrientes,H,32
2024-03-24,22,Diagonal Norte,C,8
2024-03-24,22,Dorrego,B,42
2024-03-24,22,Entre Rios,E,12
2024-03-24,22,Facultad de Derecho,H,29
2024-03-24,22,Federico Lacroze,B,25
2024-03-24,22,Flores,A,5
2024-03-24,22,Florida,B,11
2024-03-24,22,General Belgrano,E,20
2024-03-24,22,General San Martin,C,16
2024-03-24,22,Hospitales,H,9
2024-03-24,22,Humberto I,H,17
2024-03-24,22,Inclan,H,16
2024-03-24,22,Independencia,C,19
2024-03-24,22,Independencia.H,E,18
2024-03-24,22,Jose Hernandez,D,4
2024-03-24,22,Jose Maria Moreno,E,9
2024-03-24,22,Jujuy,E,12
2024-03-24,22,Juramento,D,3
2024-03-24,22,Las Heras,H,69
2024-03-24,22,Lavalle,C,14
2024-03-24,22,Leandro N. Alem,B,47
2024-03-24,22,Lima,A,46
2024-03-24,22,Loria,A,40
2024-03-24,22,Los Incas,B,2
2024-03-24,22,Malabia,B,42
2024-03-24,22,Mariano Moreno,C,8
2024-03-24,22,Medrano,B,39
2024-03-24,22,Ministro Carranza,D,27
2024-03-24,22,Olleros,D,9
2024-03-24,22,Once,H,76
2024-03-24,22,Palermo,D,34
2024-03-24,22,Pasco,A,17
2024-03-24,22,Pasteur,B,18
2024-03-24,22,Patricios,H,20
2024-03-24,22,Peru,A,32
2024-03-24,22,Pichincha,E,15
2024-03-24,22,Piedras,A,32
2024-03-24,22,Plaza Italia,D,38
2024-03-24,22,Plaza Miserere,A,67
2024-03-24,22,Plaza de Mayo,A,28
2024-03-24,22,Primera Junta,A,22
2024-03-24,22,Puan,A,10
2024-03-24,22,Pueyrredon,B,25
2024-03-24,22,Pueyrredon.D,D,19
2024-03-24,22,Retiro,C,106
2024-03-24,22,Retiro E,E,15
2024-03-24,22,Rio de Janeiro,A,23
2024-03-24,22,Rosas,B,15
2024-03-24,22,Saenz Pena ,A,34
2024-03-24,22,San Jose,E,4
2024-03-24,22,San Juan,C,8
2024-03-24,22,San Pedrito,A,6
2024-03-24,22,Santa Fe,H,65
2024-03-24,22,Scalabrini Ortiz,D,21
2024-03-24,22,Tribunales,D,15
2024-03-24,22,Tronador,B,8
2024-03-24,22,Urquiza,E,11
2024-03-24,22,Uruguay,B,52
2024-03-24,22,Varela,E,1
2024-03-24,22,Venezuela,H,28
2024-03-25,5,9 de julio,D,8
2024-03-25,5,Acoyte,A,59
2024-03-25,5,Aguero,D,17
2024-03-25,5,Alberti,A,9
2024-03-25,5,Angel Gallardo,B,34
2024-03-25,5,Avenida La Plata,E,30
2024-03-25,5,Avenida de Mayo,C,15
2024-03-25,5,Boedo,E,46
2024-03-25,5,Bolivar,E,23
2024-03-25,5,Bulnes,D,13
2024-03-25,5,Callao,D,17
2024-03-25,5,Callao.B,B,37
2024-03-25,5,Carabobo,A,40
2024-03-25,5,Carlos Gardel,B,39
2024-03-25,5,Carlos Pellegrini,B,71
2024-03-25,5,Caseros,H,37
2024-03-25,5,Castro Barros,A,28
2024-03-25,5,Catalinas,E,6
2024-03-25,5,Catedral,D,22
2024-03-25,5,Congreso,A,35
2024-03-25,5,Congreso de Tucuman,D,100
2024-03-25,5,Constitucion,C,1738
2024-03-25,5,Cordoba,H,21
2024-03-25,5,Correo Central,E,23
2024-03-25,5,Corrientes,H,9
2024-03-25,5,Diagonal Norte,C,7
2024-03-25,5,Dorrego,B,63
2024-03-25,5,Echeverria,B,27
2024-03-25,5,Emilio Mitre,E,22
2024-03-25,5,Entre Rios,E,31
2024-03-25,5,Facultad de Derecho,H,7
2024-03-25,5,Federico Lacroze,B,302
2024-03-25,5,Flores,A,61
2024-03-25,5,Florida,B,9
2024-03-25,5,General Belgrano,E,8
2024-03-25,5,General San Martin,C,11
2024-03-25,5,Hospitales,H,132
2024-03-25,5,Humberto I,H,39
2024-03-25,5,Inclan,H,57
2024-03-25,5,Independencia,C,27
2024-03-25,5,Independencia.H,E,25
2024-03-25,5,Jose Hernandez,D,27
2024-03-25,5,Jose Maria Moreno,E,25
2024-03-25,5,Jujuy,E,19
2024-03-25,5,Juramento,D,28
2024-03-25,5,Las Heras,H,11
2024-03-25,5,Lavalle,C,15
2024-03-25,5,Leandro N. Alem,B,132
2024-03-25,5,Lima,A,20
2024-03-25,5,Loria,A,31
2024-03-25,5,Los Incas,B,40
2024-03-25,5,Malabia,B,40
2024-03-25,5,Mariano Moreno,C,15
2024-03-25,5,Medalla Milagrosa,E,17
2024-03-25,5,Medrano,B,54
2024-03-25,5,Ministro Carranza,D,27
2024-03-25,5,Olleros,D,18
2024-03-25,5,Once,H,89
2024-03-25,5,Palermo,D,48
2024-03-25,5,Pasco,A,13
2024-03-25,5,Pasteur,B,19
2024-03-25,5,Patricios,H,91
2024-03-25,5,Peru,A,5
2024-03-25,5,Pichincha,E,16
2024-03-25,5,Piedras,A,12
2024-03-25,5,Plaza Italia,D,32
2024-03-25,5,Plaza Miserere,A,104
2024-03-25,5,Plaza de Mayo,A,47
2024-03-25,5,Primera Junta,A,112
2024-03-25,5,Puan,A,21
2024-03-25,5,Pueyrredon,B,65
2024-03-25,5,Pueyrredon.D,D,8
2024-03-25,5,Pza. de los Virreyes,E,215
2024-03-25,5,Retiro,C,250
2024-03-25,5,Retiro E,E,29
2024-03-25,5,Rio de Janeiro,A,37
2024-03-25,5,Rosas,B,234
2024-03-25,5,Saenz Pena ,A,16
2024-03-25,5,San Jose,E,24
2024-03-25,5,San Juan,C,22
2024-03-25,5,San Pedrito,A,205
2024-03-25,5,Santa Fe,H,16
2024-03-25,5,Scalabrini Ortiz,D,12
2024-03-25,5,Tribunales,D,7
2024-03-25,5,Tronador,B,24
2024-03-25,5,Urquiza,E,32
2024-03-25,5,Uruguay,B,20
2024-03-25,5,Varela,E,21
2024-03-25,5,Venezuela,H,54
2024-03-25,6,9 de julio,D,35
2024-03-25,6,Acoyte,A,348
2024-03-25,6,Aguero,D,139
2024-03-25,6,Alberti,A,48
2024-03-25,6,Angel Gallardo,B,275
2024-03-25,6,Avenida La Plata,E,183
2024-03-25,6,Avenida de Mayo,C,67
2024-03-25,6,Boedo,E,171
2024-03-25,6,Bolivar,E,69
2024-03-25,6,Bulnes,D,160
2024-03-25,6,Callao,D,135
2024-03-25,6,Callao.B,B,142
2024-03-25,6,Carabobo,A,329
2024-03-25,6,Carlos Gardel,B,142
2024-03-25,6,Carlos Pellegrini,B,222
2024-03-25,6,Caseros,H,188
2024-03-25,6,Castro Barros,A,170
2024-03-25,6,Catalinas,E,24
2024-03-25,6,Catedral,D,187
2024-03-25,6,Congreso,A,156
2024-03-25,6,Congreso de Tucuman,D,955
2024-03-25,6,Constitucion,C,5953
2024-03-25,6,Cordoba,H,109
2024-03-25,6,Correo Central,E,121
2024-03-25,6,Corrientes,H,65
2024-03-25,6,Diagonal Norte,C,41
2024-03-25,6,Dorrego,B,270
2024-03-25,6,Echeverria,B,253
2024-03-25,6,Emilio Mitre,E,153
2024-03-25,6,Entre Rios,E,135
2024-03-25,6,Facultad de Derecho,H,24
2024-03-25,6,Federico Lacroze,B,1237
2024-03-25,6,Flores,A,516
2024-03-25,6,Florida,B,36
2024-03-25,6,General Belgrano,E,56
2024-03-25,6,General San Martin,C,41
2024-03-25,6,Hospitales,H,970
2024-03-25,6,Humberto I,H,187
2024-03-25,6,Inclan,H,209
2024-03-25,6,Independencia,C,114
2024-03-25,6,Independencia.H,E,125
2024-03-25,6,Jose Hernandez,D,215
2024-03-25,6,Jose Maria Moreno,E,181
2024-03-25,6,Jujuy,E,66
2024-03-25,6,Juramento,D,266
2024-03-25,6,Las Heras,H,92
2024-03-25,6,Lavalle,C,42
2024-03-25,6,Leandro N. Alem,B,550
2024-03-25,6,Lima,A,84
2024-03-25,6,Loria,A,175
2024-03-25,6,Los Incas,B,309
2024-03-25,6,Malabia,B,330
2024-03-25,6,Mariano Moreno,C,55
2024-03-25,6,Medalla Milagrosa,E,94
2024-03-25,6,Medrano,B,269
2024-03-25,6,Ministro Carranza,D,262
2024-03-25,6,Olleros,D,213
2024-03-25,6,Once,H,683
2024-03-25,6,Palermo,D,369
2024-03-25,6,Pasco,A,44
2024-03-25,6,Pasteur,B,95
2024-03-25,6,Patricios,H,430
2024-03-25,6,Peru,A,50
2024-03-25,6,Pichincha,E,84
2024-03-25,6,Piedras,A,35
2024-03-25,6,Plaza Italia,D,184
2024-03-25,6,Plaza Miserere,A,716
2024-03-25,6,Plaza de Mayo,A,238
2024-03-25,6,Primera Junta,A,530
2024-03-25,6,Puan,A,186
2024-03-25,6,Pueyrredon,B,257
2024-03-25,6,Pueyrredon.D,D,62
2024-03-25,6,Pza. de los Virreyes,E,724
2024-03-25,6,Retiro,C,912
2024-03-25,6,Retiro E,E,129
2024-03-25,6,Rio de Janeiro,A,236
2024-03-25,6,Rosas,B,1435
2024-03-25,6,Saenz Pena ,A,87
2024-03-25,6,San Jose,E,86
2024-03-25,6,San Juan,C,95
2024-03-25,6,San Pedrito,A,1322
2024-03-25,6,Santa Fe,H,122
2024-03-25,6,Scalabrini Ortiz,D,175
2024-03-25,6,Tribunales,D,30
2024-03-25,6,Tronador,B,136
2024-03-25,6,Urquiza,E,153
2024-03-25,6,Uruguay,B,95
2024-03-25,6,Varela,E,177
2024-03-25,6,Venezuela,H,198
2024-03-25,7,9 de julio,D,148
2024-03-25,7,Acoyte,A,1241
2024-03-25,7,Aguero,D,715
2024-03-25,7,Alberti,A,226
2024-03-25,7,Angel Gallardo,B,1104
2024-03-25,7,Avenida La Plata,E,774
2024-03-25,7,Avenida de Mayo,C,133
2024-03-25,7,Boedo,E,475
2024-03-25,7,Bolivar,E,163
2024-03-25,7,Bulnes,D,744
2024-03-25,7,Callao,D,445
2024-03-25,7,Callao.B,B,430
2024-03-25,7,Carabobo,A,1293
2024-03-25,7,Carlos Gardel,B,441
2024-03-25,7,Carlos Pellegrini,B,493
2024-03-25,7,Caseros,H,682
2024-03-25,7,Castro Barros,A,780
2024-03-25,7,Catalinas,E,47
2024-03-25,7,Catedral,D,355
2024-03-25,7,Congreso,A,445
2024-03-25,7,Congreso de Tucuman,D,2636
2024-03-25,7,Constitucion,C,9782
2024-03-25,7,Cordoba,H,356
2024-03-25,7,Correo Central,E,146
2024-03-25,7,Corrientes,H,234
2024-03-25,7,Diagonal Norte,C,91
2024-03-25,7,Dorrego,B,774
2024-03-25,7,Echeverria,B,801
2024-03-25,7,Emilio Mitre,E,663
2024-03-25,7,Entre Rios,E,376
2024-03-25,7,Facultad de Derecho,H,80
2024-03-25,7,Federico Lacroze,B,2645
2024-03-25,7,Flores,A,1501
2024-03-25,7,Florida,B,106
2024-03-25,7,General Belgrano,E,116
2024-03-25,7,General San Martin,C,108
2024-03-25,7,Hospitales,H,2463
2024-03-25,7,Humberto I,H,557
2024-03-25,7,Inclan,H,643
2024-03-25,7,Independencia,C,316
2024-03-25,7,Independencia.H,E,206
2024-03-25,7,Jose Hernandez,D,764
2024-03-25,7,Jose Maria Moreno,E,644
2024-03-25,7,Jujuy,E,223
2024-03-25,7,Juramento,D,891
2024-03-25,7,Las Heras,H,413
2024-03-25,7,Lavalle,C,118
2024-03-25,7,Leandro N. Alem,B,914
2024-03-25,7,Lima,A,235
2024-03-25,7,Loria,A,636
2024-03-25,7,Los Incas,B,860
2024-03-25,7,Malabia,B,1168
2024-03-25,7,Mariano Moreno,C,98
2024-03-25,7,Medalla Milagrosa,E,325
2024-03-25,7,Medrano,B,993
2024-03-25,7,Ministro Carranza,D,742
2024-03-25,7,Olleros,D,714
2024-03-25,7,Once,H,1150
2024-03-25,7,Palermo,D,1165
2024-03-25,7,Pasco,A,166
2024-03-25,7,Pasteur,B,298
2024-03-25,7,Patricios,H,1115
2024-03-25,7,Peru,A,93
2024-03-25,7,Pichincha,E,261
2024-03-25,7,Piedras,A,94
2024-03-25,7,Plaza Italia,D,516
2024-03-25,7,Plaza Miserere,A,1094
2024-03-25,7,Plaza de Mayo,A,449
2024-03-25,7,Primera Junta,A,1572
2024-03-25,7,Puan,A,790
2024-03-25,7,Pueyrredon,B,469
2024-03-25,7,Pueyrredon.D,D,412
2024-03-25,7,Pza. de los Virreyes,E,1464
2024-03-25,7,Retiro,C,2154
2024-03-25,7,Retiro E,E,590
2024-03-25,7,Rio de Janeiro,A,1074
2024-03-25,7,Rosas,B,3546
2024-03-25,7,Saenz Pena ,A,268
2024-03-25,7,San Jose,E,218
2024-03-25,7,San Juan,C,234
2024-03-25,7,San Pedrito,A,3453
2024-03-25,7,Santa Fe,H,425
2024-03-25,7,Scalabrini Ortiz,D,778
2024-03-25,7,Tribunales,D,165
2024-03-25,7,Tronador,B,351
2024-03-25,7,Urquiza,E,395
2024-03-25,7,Uruguay,B,228
2024-03-25,7,Varela,E,401
2024-03-25,7,Venezuela,H,622
2024-03-25,8,9 de julio,D,193
2024-03-25,8,Acoyte,A,1322
2024-03-25,8,Aguero,D,710
2024-03-25,8,Alberti,A,192
2024-03-25,8,Angel Gallardo,B,1258
2024-03-25,8,Avenida La Plata,E,710
2024-03-25,8,Avenida de Mayo,C,121
2024-03-25,8,Boedo,E,590
2024-03-25,8,Bolivar,E,170
2024-03-25,8,Bulnes,D,799
2024-03-25,8,Callao,D,556
2024-03-25,8,Callao.B,B,490
2024-03-25,8,Carabobo,A,1432
2024-03-25,8,Carlos Gardel,B,445
2024-03-25,8,Carlos Pellegrini,B,493
2024-03-25,8,Caseros,H,654
2024-03-25,8,Castro Barros,A,770
2024-03-25,8,Catalinas,E,55
2024-03-25,8,Catedral,D,377
2024-03-25,8,Congreso,A,491
2024-03-25,8,Congreso de Tucuman,D,3033
2024-03-25,8,Constitucion,C,11070
2024-03-25,8,Cordoba,H,414
2024-03-25,8,Correo Central,E,154
2024-03-25,8,Corrientes,H,227
2024-03-25,8,Diagonal Norte,C,95
2024-03-25,8,Dorrego,B,951
2024-03-25,8,Echeverria,B,864
2024-03-25,8,Emilio Mitre,E,673
2024-03-25,8,Entre Rios,E,366
2024-03-25,8,Facultad de Derecho,H,251
2024-03-25,8,Federico Lacroze,B,3591
2024-03-25,8,Flores,A,1654
2024-03-25,8,Florida,B,132
2024-03-25,8,General Belgrano,E,155
2024-03-25,8,General San Martin,C,97
2024-03-25,8,Hospitales,H,2239
2024-03-25,8,Humberto I,H,595
2024-03-25,8,Inclan,H,599
2024-03-25,8,Independencia,C,390
2024-03-25,8,Independencia.H,E,266
2024-03-25,8,Jose Hernandez,D,910
2024-03-25,8,Jose Maria Moreno,E,675
2024-03-25,8,Jujuy,E,230
2024-03-25,8,Juramento,D,986
2024-03-25,8,Las Heras,H,467
2024-03-25,8,Lavalle,C,109
2024-03-25,8,Leandro N. Alem,B,870
2024-03-25,8,Lima,A,249
2024-03-25,8,Loria,A,605
2024-03-25,8,Los Incas,B,970
2024-03-25,8,Malabia,B,1542
2024-03-25,8,Mariano Moreno,C,88
2024-03-25,8,Medalla Milagrosa,E,314
2024-03-25,8,Medrano,B,1083
2024-03-25,8,Ministro Carranza,D,928
2024-03-25,8,Olleros,D,829
2024-03-25,8,Once,H,1517
2024-03-25,8,Palermo,D,1145
2024-03-25,8,Pasco,A,194
2024-03-25,8,Pasteur,B,422
2024-03-25,8,Patricios,H,1022
2024-03-25,8,Peru,A,119
2024-03-25,8,Pichincha,E,284
2024-03-25,8,Piedras,A,109
2024-03-25,8,Plaza Italia,D,686
2024-03-25,8,Plaza Miserere,A,1713
2024-03-25,8,Plaza de Mayo,A,470
2024-03-25,8,Primera Junta,A,1803
2024-03-25,8,Puan,A,877
2024-03-25,8,Pueyrredon,B,616
2024-03-25,8,Pueyrredon.D,D,459
2024-03-25,8,Pza. de los Virreyes,E,1551
2024-03-25,8,Retiro,C,2025
2024-03-25,8,Retiro E,E,645
2024-03-25,8,Rio de Janeiro,A,1220
2024-03-25,8,Rosas,B,3707
2024-03-25,8,Saenz Pena ,A,305
2024-03-25,8,San Jose,E,265
2024-03-25,8,San Juan,C,281
2024-03-25,8,San Pedrito,A,4081
2024-03-25,8,Santa Fe,H,516
2024-03-25,8,Scalabrini Ortiz,D,841
2024-03-25,8,Tribunales,D,252
2024-03-25,8,Tronador,B,467
2024-03-25,8,Urquiza,E,449
2024-03-25,8,Uruguay,B,318
2024-03-25,8,Varela,E,362
2024-03-25,8,Venezuela,H,731
2024-03-25,9,9 de julio,D,214
2024-03-25,9,Acoyte,A,1032
2024-03-25,9,Aguero,D,562
2024-03-25,9,Alberti,A,199
2024-03-25,9,Angel Gallardo,B,947
2024-03-25,9,Avenida La Plata,E,578
2024-03-25,9,Avenida de Mayo,C,138
2024-03-25,9,Boedo,E,407
2024-03-25,9,Bolivar,E,199
2024-03-25,9,Bulnes,D,687
2024-03-25,9,Callao,D,641
2024-03-25,9,Callao.B,B,461
2024-03-25,9,Carabobo,A,873
2024-03-25,9,Carlos Gardel,B,374
2024-03-25,9,Carlos Pellegrini,B,518
2024-03-25,9,Caseros,H,405
2024-03-25,9,Castro Barros,A,600
2024-03-25,9,Catalinas,E,58
2024-03-25,9,Catedral,D,419
2024-03-25,9,Congreso,A,475
2024-03-25,9,Congreso de Tucuman,D,2111
2024-03-25,9,Constitucion,C,8098
2024-03-25,9,Cordoba,H,356
2024-03-25,9,Correo Central,E,159
2024-03-25,9,Corrientes,H,176
2024-03-25,9,Diagonal Norte,C,109
2024-03-25,9,Dorrego,B,724
2024-03-25,9,Echeverria,B,468
2024-03-25,9,Emilio Mitre,E,437
2024-03-25,9,Entre Rios,E,270
2024-03-25,9,Facultad de Derecho,H,206
2024-03-25,9,Federico Lacroze,B,2483
2024-03-25,9,Flores,A,1184
2024-03-25,9,Florida,B,243
2024-03-25,9,General Belgrano,E,138
2024-03-25,9,General San Martin,C,131
2024-03-25,9,Hospitales,H,1375
2024-03-25,9,Humberto I,H,450
2024-03-25,9,Inclan,H,386
2024-03-25,9,Independencia,C,264
2024-03-25,9,Independencia.H,E,251
2024-03-25,9,Jose Hernandez,D,648
2024-03-25,9,Jose Maria Moreno,E,454
2024-03-25,9,Jujuy,E,173
2024-03-25,9,Juramento,D,795
2024-03-25,9,Las Heras,H,382
2024-03-25,9,Lavalle,C,104
2024-03-25,9,Leandro N. Alem,B,721
2024-03-25,9,Lima,A,283
2024-03-25,9,Loria,A,531
2024-03-25,9,Los Incas,B,729
2024-03-25,9,Malabia,B,1251
2024-03-25,9,Mariano Moreno,C,119
2024-03-25,9,Medalla Milagrosa,E,206
2024-03-25,9,Medrano,B,1073
2024-03-25,9,Ministro Carranza,D,737
2024-03-25,9,Olleros,D,693
2024-03-25,9,Once,H,1068
2024-03-25,9,Palermo,D,1025
2024-03-25,9,Pasco,A,173
2024-03-25,9,Pasteur,B,421
2024-03-25,9,Patricios,H,680
2024-03-25,9,Peru,A,146
2024-03-25,9,Pichincha,E,208
2024-03-25,9,Piedras,A,135
2024-03-25,9,Plaza Italia,D,541
2024-03-25,9,Plaza Miserere,A,1343
2024-03-25,9,Plaza de Mayo,A,517
2024-03-25,9,Primera Junta,A,1415
2024-03-25,9,Puan,A,611
2024-03-25,9,Pueyrredon,B,531
2024-03-25,9,Pueyrredon.D,D,473
2024-03-25,9,Pza. de los Virreyes,E,866
2024-03-25,9,Retiro,C,1851
2024-03-25,9,Retiro E,E,512
2024-03-25,9,Rio de Janeiro,A,858
2024-03-25,9,Rosas,B,2430
2024-03-25,9,Saenz Pena ,A,266
2024-03-25,9,San Jose,E,178
2024-03-25,9,San Juan,C,224
2024-03-25,9,San Pedrito,A,2408
2024-03-25,9,Santa Fe,H,484
2024-03-25,9,Scalabrini Ortiz,D,636
2024-03-25,9,Tribunales,D,304
2024-03-25,9,Tronador,B,333
2024-03-25,9,Urquiza,E,269
2024-03-25,9,Uruguay,B,347
2024-03-25,9,Varela,E,222
2024-03-25,9,Venezuela,H,533
2024-03-25,10,9 de julio,D,233
2024-03-25,10,Acoyte,A,749
2024-03-25,10,Aguero,D,467
2024-03-25,10,Alberti,A,186
2024-03-25,10,Angel Gallardo,B,754
2024-03-25,10,Avenida La Plata,E,292
2024-03-25,10,Avenida de Mayo,C,236
2024-03-25,10,Boedo,E,290
2024-03-25,10,Bolivar,E,225
2024-03-25,10,Bulnes,D,563
2024-03-25,10,Callao,D,796
2024-03-25,10,Callao.B,B,563
2024-03-25,10,Carabobo,A,602
2024-03-25,10,Carlos Gardel,B,470
2024-03-25,10,Carlos Pellegrini,B,598
2024-03-25,10,Caseros,H,302
2024-03-25,10,Castro Barros,A,470
2024-03-25,10,Catalinas,E,59
2024-03-25,10,Catedral,D,526
2024-03-25,10,Congreso,A,622
2024-03-25,10,Congreso de Tucuman,D,1335
2024-03-25,10,Constitucion,C,4415
2024-03-25,10,Cordoba,H,411
2024-03-25,10,Correo Central,E,163
2024-03-25,10,Corrientes,H,219
2024-03-25,10,Diagonal Norte,C,150
2024-03-25,10,Dorrego,B,528
2024-03-25,10,Echeverria,B,286
2024-03-25,10,Emilio Mitre,E,184
2024-03-25,10,Entre Rios,E,220
2024-03-25,10,Facultad de Derecho,H,452
2024-03-25,10,Facultad de Medicina,D,3
2024-03-25,10,Federico Lacroze,B,1462
2024-03-25,10,Flores,A,654
2024-03-25,10,Florida,B,348
2024-03-25,10,General Belgrano,E,145
2024-03-25,10,General San Martin,C,124
2024-03-25,10,Hospitales,H,811
2024-03-25,10,Humberto I,H,305
2024-03-25,10,Inclan,H,299
2024-03-25,10,Independencia,C,273
2024-03-25,10,Independencia.H,E,274
2024-03-25,10,Jose Hernandez,D,425
2024-03-25,10,Jose Maria Moreno,E,227
2024-03-25,10,Jujuy,E,148
2024-03-25,10,Juramento,D,582
2024-03-25,10,Las Heras,H,433
2024-03-25,10,Lavalle,C,174
2024-03-25,10,Leandro N. Alem,B,493
2024-03-25,10,Lima,A,292
2024-03-25,10,Loria,A,426
2024-03-25,10,Los Incas,B,447
2024-03-25,10,Malabia,B,916
2024-03-25,10,Mariano Moreno,C,186
2024-03-25,10,Medalla Milagrosa,E,98
2024-03-25,10,Medrano,B,800
2024-03-25,10,Ministro Carranza,D,546
2024-03-25,10,Olleros,D,518
2024-03-25,10,Once,H,809
2024-03-25,10,Palermo,D,768
2024-03-25,10,Pasco,A,170
2024-03-25,10,Pasteur,B,477
2024-03-25,10,Patricios,H,489
2024-03-25,10,Peru,A,263
2024-03-25,10,Pichincha,E,155
2024-03-25,10,Piedras,A,187
2024-03-25,10,Plaza Italia,D,418
2024-03-25,10,Plaza Miserere,A,967
2024-03-25,10,Plaza de Mayo,A,483
2024-03-25,10,Primera Junta,A,767
2024-03-25,10,Puan,A,369
2024-03-25,10,Pueyrredon,B,612
2024-03-25,10,Pueyrredon.D,D,426
2024-03-25,10,Pza. de los Virreyes,E,551
2024-03-25,10,Retiro,C,1247
2024-03-25,10,Retiro E,E,313
2024-03-25,10,Rio de Janeiro,A,566
2024-03-25,10,Rosas,B,1297
2024-03-25,10,Saenz Pena ,A,276
2024-03-25,10,San Jose,E,155
2024-03-25,10,San Juan,C,204
2024-03-25,10,San Pedrito,A,1395
2024-03-25,10,Santa Fe,H,492
2024-03-25,10,Scalabrini Ortiz,D,484
2024-03-25,10,Tribunales,D,430
2024-03-25,10,Tronador,B,269
2024-03-25,10,Urquiza,E,236
2024-03-25,10,Uruguay,B,484
2024-03-25,10,Varela,E,141
2024-03-25,10,Venezuela,H,416
